row_id,order_date,region,product_name,budget
322,2020-11-04 00:00:00,East,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57
323,2020-09-19 00:00:00,West,OIC Binder Clips,7.16
324,2022-04-23 00:00:00,West,Ibico Laser Imprintable Binding System Covers,251.52
325,2022-04-23 00:00:00,West,Logitech Wireless Headset h800,99.99
326,2023-11-03 00:00:00,South,Telescoping Adjustable Floor Lamp,15.992
327,2022-08-30 00:00:00,East,Aastra 57i VoIP phone,290.898
328,2022-08-30 00:00:00,East,"File Shuttle II and Handi-File, Black",54.224
329,2022-08-30 00:00:00,East,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744
330,2022-08-30 00:00:00,East,Round Specialty Laser Printer Labels,100.24
331,2022-08-30 00:00:00,East,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764
332,2022-04-25 00:00:00,East,AT&T 841000 Phone,82.8
333,2022-04-25 00:00:00,East,Ibico Recycled Grain-Textured Covers,20.724
334,2022-04-25 00:00:00,East,Wilson Jones Custom Binder Spines & Labels,4.896
335,2021-09-01 00:00:00,West,Storex Dura Pro Binders,4.752
336,2021-09-01 00:00:00,West,Hewlett Packard LaserJet 3310 Copier,959.984
337,2021-09-01 00:00:00,West,Avery Non-Stick Binders,14.368
338,2020-07-12 00:00:00,West,Tuff Stuff Recycled Round Ring Binders,7.712
339,2020-07-12 00:00:00,West,Hon 5100 Series Wood Tables,698.352
340,2021-06-22 00:00:00,West,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96
341,2020-04-13 00:00:00,East,Newell 314,17.856
342,2020-04-13 00:00:00,East,Fellowes PB200 Plastic Comb Binding Machine,509.97
343,2020-04-13 00:00:00,East,Staples,30.992
344,2020-04-13 00:00:00,East,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.928
345,2021-12-20 00:00:00,Central,Fellowes Super Stor/Drawer,88.8
346,2023-06-15 00:00:00,West,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976
347,2023-07-08 00:00:00,East,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56
348,2023-07-08 00:00:00,East,Easy-staple paper,24.56
349,2023-07-08 00:00:00,East,"BIC Brite Liner Highlighters, Chisel Tip",12.96
350,2022-09-01 00:00:00,East,Sabrent 4-Port USB 2.0 Hub,6.79
352,2022-09-01 00:00:00,East,Acco Hanging Data Binders,3.048
354,2022-09-01 00:00:00,East,GBC DocuBind P400 Electric Binding System,4355.168
355,2022-04-08 00:00:00,East,Sauder Barrister Bookcases,388.704
356,2022-04-08 00:00:00,East,"#10 Gummed Flap White Envelopes, 100/Box",8.26
357,2022-04-08 00:00:00,East,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04
358,2022-04-08 00:00:00,East,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4
359,2022-04-23 00:00:00,South,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24
360,2023-03-08 00:00:00,South,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84
361,2023-03-08 00:00:00,South,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
362,2023-09-25 00:00:00,East,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7
363,2023-09-25 00:00:00,East,Global Ergonomic Managers Chair,488.646
364,2023-09-25 00:00:00,East,Newell 333,5.56
365,2023-09-25 00:00:00,East,Eldon Wave Desk Accessories,47.12
366,2020-09-24 00:00:00,West,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96
367,2022-10-21 00:00:00,East,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2
368,2022-10-21 00:00:00,East,Staple remover,7.36
369,2022-10-21 00:00:00,East,Pizazz Global Quick File,104.79
370,2022-10-21 00:00:00,East,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92
371,2023-05-29 00:00:00,Central,Xerox 1930,25.92
372,2023-05-29 00:00:00,Central,File Shuttle I and Handi-File,53.424
373,2020-07-23 00:00:00,West,Wilson Jones Custom Binder Spines & Labels,8.16
374,2020-07-23 00:00:00,West,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.936
375,2020-07-23 00:00:00,West,Newell 324,9.24
376,2020-07-23 00:00:00,West,Microsoft Natural Keyboard Elite,479.04
377,2022-09-28 00:00:00,Central,Xerox 1960,99.136
378,2023-08-27 00:00:00,East,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424
379,2021-04-28 00:00:00,Central,Holmes Odor Grabber,8.652
380,2021-04-28 00:00:00,Central,Akro-Mils 12-Gallon Tote,23.832
381,2021-04-28 00:00:00,Central,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176
382,2022-10-28 00:00:00,West,Southworth Structures Collection,50.96
383,2022-10-28 00:00:00,West,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536
384,2021-06-26 00:00:00,Central,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9
385,2021-11-27 00:00:00,South,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575
386,2021-11-27 00:00:00,South,Logitech Media Keyboard K200,83.976
387,2021-12-03 00:00:00,East,Lexmark MarkNet N8150 Wireless Print Server,482.34
388,2021-12-03 00:00:00,East,3M Hangers With Command Adhesive,2.96
389,2020-11-24 00:00:00,East,Crayola Colored Pencils,2.624
390,2023-12-11 00:00:00,East,"Angle-D Binders with Locking Rings, Label Holders",23.36
391,2023-12-11 00:00:00,East,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98
392,2020-09-21 00:00:00,West,Nortel Meridian M3904 Professional Digital phone,246.384
393,2020-09-21 00:00:00,West,Canon PC1080F Personal Copier,1799.97
394,2020-06-07 00:00:00,Central,Wilson Jones Century Plastic Molded Ring Binders,12.462
395,2023-06-30 00:00:00,West,Tuf-Vin Binders,75.792
396,2023-10-17 00:00:00,East,2300 Heavy-Duty Transfer File Systems by Perma,49.96
397,2023-10-17 00:00:00,East,Xerox 1958,12.96
398,2021-10-31 00:00:00,Central,"Acme 10"" Easy Grip Assistive Scissors",70.12
399,2022-09-08 00:00:00,Central,Super Decoflex Portable Personal File,35.952
400,2022-09-08 00:00:00,Central,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656
401,2022-09-08 00:00:00,Central,"Contico 72""H Heavy-Duty Storage System",131.136
402,2022-09-08 00:00:00,Central,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584
403,2020-12-24 00:00:00,South,Xerox 1974,9.568
404,2020-04-16 00:00:00,South,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072
405,2023-12-24 00:00:00,East,Staple holder,35.91
406,2023-12-08 00:00:00,West,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95
407,2023-12-08 00:00:00,West,Sharp AL-1530CS Digital Copier,1199.976
408,2023-12-08 00:00:00,West,"Wirebound Message Book, 4 per Page",27.15
409,2023-12-08 00:00:00,West,"Bevis Round Conference Table Top, X-Base",1004.024
410,2023-12-08 00:00:00,West,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68
411,2023-12-08 00:00:00,West,Self-Adhesive Removable Labels,28.35
412,2023-12-08 00:00:00,West,Xerox 1908,55.98
413,2023-12-08 00:00:00,West,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829
414,2023-12-08 00:00:00,West,Novimex High-Tech Fabric Mesh Task Chair,113.568
415,2023-11-03 00:00:00,West,Xerox 191,139.86
416,2023-11-03 00:00:00,West,Global Deluxe Office Fabric Chairs,307.136
417,2023-06-24 00:00:00,West,Bulldog Vacuum Base Pencil Sharpener,95.92
418,2022-04-14 00:00:00,West,Bevis Steel Folding Chairs,383.8
419,2023-11-06 00:00:00,South,Xerox 1987,5.78
420,2023-03-04 00:00:00,West,American Pencil,9.32
421,2023-03-04 00:00:00,West,"White Envelopes, White Envelopes with Clear Poly Window",15.25
422,2020-06-22 00:00:00,West,KeyTronic 6101 Series - Keyboard - Black,196.752
423,2023-10-19 00:00:00,East,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56
424,2023-10-19 00:00:00,East,Crate-A-Files,32.7
425,2023-08-21 00:00:00,South,Hon Multipurpose Stacking Arm Chairs,866.4
426,2023-11-23 00:00:00,Central,Coloredge Poster Frame,28.4
427,2023-11-23 00:00:00,Central,GBC VeloBinder Manual Binding System,287.92
428,2020-09-12 00:00:00,East,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99
429,2023-10-01 00:00:00,Central,Design Ebony Sketching Pencil,6.672
430,2022-04-15 00:00:00,South,GBC ProClick 150 Presentation Binding System,189.588
433,2022-04-15 00:00:00,South,Woodgrain Magazine Files by Perma,4.768
434,2022-06-06 00:00:00,East,Letter Size Cart,714.3
435,2020-12-19 00:00:00,South,Insertable Tab Post Binder Dividers,4.812
436,2020-12-19 00:00:00,South,Belkin QODE FastFit Bluetooth Keyboard,247.8
437,2022-06-12 00:00:00,Central,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979
438,2022-06-12 00:00:00,Central,Xerox 1908,313.488
439,2023-09-15 00:00:00,Central,Xerox 1897,31.872
440,2023-01-20 00:00:00,East,Global Deluxe Steno Chair,207.846
441,2022-09-05 00:00:00,Central,Aluminum Document Frame,12.22
442,2022-09-05 00:00:00,Central,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94
443,2022-09-05 00:00:00,Central,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95
444,2022-09-05 00:00:00,Central,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
445,2022-09-05 00:00:00,Central,Office Star - Ergonomically Designed Knee Chair,242.94
446,2022-09-05 00:00:00,Central,Avery 520,22.05
447,2023-03-20 00:00:00,Central,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91
448,2022-04-01 00:00:00,East,Newell 345,59.52
449,2022-04-01 00:00:00,East,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94
450,2022-04-01 00:00:00,East,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88
451,2022-04-01 00:00:00,East,50 Colored Long Pencils,30.48
452,2022-04-01 00:00:00,East,Newell 342,9.84
453,2022-04-01 00:00:00,East,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12
454,2023-10-20 00:00:00,East,Chromcraft Rectangular Conference Tables,284.364
455,2023-10-20 00:00:00,East,Deluxe Rollaway Locking File with Drawer,665.408
456,2022-12-13 00:00:00,Central,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
457,2020-02-12 00:00:00,West,"Global Geo Office Task Chair, Gray",129.568
458,2022-09-26 00:00:00,Central,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558
459,2022-09-26 00:00:00,Central,Staple envelope,8.928
460,2021-12-15 00:00:00,West,3M Office Air Cleaner,103.92
461,2021-12-15 00:00:00,West,Logitech G700s Rechargeable Gaming Mouse,899.91
462,2021-12-15 00:00:00,West,Acco D-Ring Binder w/DublLock,51.312
463,2022-04-22 00:00:00,West,Eldon Wave Desk Accessories,23.56
464,2022-04-22 00:00:00,West,Bush Advantage Collection Racetrack Conference Table,1272.63
465,2022-04-22 00:00:00,West,Poly Designer Cover & Back,28.485
466,2022-04-22 00:00:00,West,Premier Electric Letter Opener,185.376
467,2022-04-22 00:00:00,West,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78.272
468,2021-01-17 00:00:00,Central,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744
469,2023-03-31 00:00:00,Central,Bush Mission Pointe Library,205.3328
470,2022-12-16 00:00:00,Central,Cardinal Hold-It CD Pocket,4.788
471,2021-12-20 00:00:00,East,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48
472,2020-11-09 00:00:00,West,SAFCO Boltless Steel Shelving,340.92
473,2020-11-09 00:00:00,West,"Sauder Mission Library with Doors, Fruitwood Finish",222.666
474,2020-11-09 00:00:00,West,Samsung Galaxy Note 3,703.968
475,2020-11-09 00:00:00,West,"Decoflex Hanging Personal Folder File, Blue",92.52
476,2020-11-09 00:00:00,West,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65
477,2020-11-09 00:00:00,West,Xerox 1912,94.85
478,2022-07-12 00:00:00,West,Cisco SPA525G2 IP Phone - Wireless,95.76
479,2022-10-27 00:00:00,East,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2
480,2022-06-26 00:00:00,East,Prang Colored Pencils,14.7
481,2022-06-26 00:00:00,East,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25
482,2020-10-06 00:00:00,West,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09
483,2020-07-22 00:00:00,East,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96
484,2020-07-22 00:00:00,East,Logitech G602 Wireless Gaming Mouse,159.98
485,2023-06-10 00:00:00,West,Alphabetical Labels for Top Tab Filing,29.6
486,2023-06-10 00:00:00,West,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165
487,2023-06-10 00:00:00,West,iHome FM Clock Radio with Lightning Dock,279.96
488,2020-10-29 00:00:00,Central,Apple iPhone 5S,2735.952
489,2020-06-09 00:00:00,Central,Square Credit Card Reader,7.992
490,2020-06-09 00:00:00,Central,Logitech M510 Wireless Mouse,63.984
491,2020-06-09 00:00:00,Central,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368
492,2020-09-14 00:00:00,East,Fellowes Officeware Wire Shelving,449.15
493,2020-09-14 00:00:00,East,Colored Envelopes,11.07
494,2022-05-09 00:00:00,West,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98
495,2022-03-18 00:00:00,South,Balt Solid Wood Rectangular Table,189.882
496,2021-12-27 00:00:00,South,"Strathmore #10 Envelopes, Ultimate White",105.42
497,2022-07-25 00:00:00,West,Clear Mylar Reinforcing Strips,119.616
498,2022-07-25 00:00:00,West,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76
499,2022-07-25 00:00:00,West,DMI Arturo Collection Mission-style Design Wood Chair,241.568
500,2022-07-25 00:00:00,West,Deflect-O Glasstique Clear Desk Accessories,69.3
501,2022-05-30 00:00:00,West,Vinyl Sectional Post Binders,22.62
502,2022-05-30 00:00:00,West,GBC Standard Therm-A-Bind Covers,14.952
503,2022-05-30 00:00:00,West,Global Troy Executive Leather Low-Back Tilter,801.568
504,2022-05-30 00:00:00,West,Storex Flexible Poly Binders with Double Pockets,2.376
505,2022-05-30 00:00:00,West,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792
506,2023-11-12 00:00:00,East,"Avery Durable Slant Ring Binders, No Labels",15.92
507,2021-03-16 00:00:00,South,Rogers Handheld Barrel Pencil Sharpener,2.74
508,2021-03-16 00:00:00,South,Newell 344,8.34
509,2021-03-16 00:00:00,South,Personal File Boxes with Fold-Down Carry Handle,46.74
510,2021-03-16 00:00:00,South,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95
511,2023-11-26 00:00:00,Central,Executive Impressions Supervisor Wall Clock,126.3
512,2023-11-26 00:00:00,Central,SanDisk Cruzer 32 GB USB Flash Drive,38.04
513,2022-10-20 00:00:00,East,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
514,2023-12-21 00:00:00,West,Newell 327,6.63
515,2023-12-21 00:00:00,West,Newell 317,5.88
516,2023-01-22 00:00:00,West,Canon Image Class D660 Copier,2999.95
517,2023-01-22 00:00:00,West,Advantus Rolling Storage Box,51.45
518,2023-01-22 00:00:00,West,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),11.96
519,2023-01-22 00:00:00,West,Tennsco Single-Tier Lockers,1126.02
520,2021-03-22 00:00:00,Central,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392
521,2021-03-22 00:00:00,Central,Carina Double Wide Media Storage Towers in Natural & Black,129.568
522,2021-03-22 00:00:00,Central,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112
523,2023-01-23 00:00:00,Central,Balt Solid Wood Rectangular Table,210.98
524,2022-05-21 00:00:00,West,Motorola HK250 Universal Bluetooth Headset,55.176
525,2022-05-21 00:00:00,West,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,66.26
526,2021-12-26 00:00:00,East,Staples,22.2
527,2023-10-21 00:00:00,South,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952
528,2023-10-21 00:00:00,South,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696
529,2021-09-03 00:00:00,East,Eldon Gobal File Keepers,36.336
530,2021-09-03 00:00:00,East,Martin Yale Chadless Opener Electric Letter Opener,666.248
531,2021-09-03 00:00:00,East,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512
532,2021-11-07 00:00:00,West,Safco Contoured Stacking Chairs,190.72
533,2023-09-07 00:00:00,West,Tenex Chairmats For Use With Carpeted Floors,47.94
534,2022-05-29 00:00:00,South,Panasonic KX-TG9471B,979.95
535,2022-05-29 00:00:00,South,Presstex Flexible Ring Binders,22.75
536,2022-07-10 00:00:00,West,Sterilite Officeware Hinged File Box,16.768
537,2023-09-03 00:00:00,Central,"Premier Elliptical Ring Binder, Black",42.616
538,2021-12-03 00:00:00,East,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752
539,2021-12-07 00:00:00,South,Eureka The Boss Cordless Rechargeable Stick Vac,152.94
540,2021-12-07 00:00:00,South,"Situations Contoured Folding Chairs, 4/Set",283.92
541,2020-02-01 00:00:00,Central,Enermax Aurora Lite Keyboard,468.9
542,2022-07-14 00:00:00,West,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864
543,2021-12-18 00:00:00,East,Fellowes Officeware Wire Shelving,646.776
544,2020-05-11 00:00:00,Central,SanDisk Cruzer 64 GB USB Flash Drive,58.112
545,2020-05-11 00:00:00,Central,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792
546,2020-05-11 00:00:00,Central,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112
547,2023-11-19 00:00:00,East,Avery Printable Repositionable Plastic Tabs,41.28
548,2023-11-19 00:00:00,East,Xerox 1898,13.36
549,2021-11-15 00:00:00,Central,Home/Office Personal File Carts,250.272
550,2021-11-15 00:00:00,Central,Flexible Leather- Look Classic Collection Ring Binder,11.364
551,2021-11-15 00:00:00,Central,Staple remover,8.72
552,2022-04-15 00:00:00,West,HON 5400 Series Task Chairs for Big and Tall,1121.568
553,2023-09-11 00:00:00,South,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504
554,2023-11-24 00:00:00,Central,Advantus T-Pin Paper Clips,10.824
555,2023-06-29 00:00:00,West,Tennsco 16-Compartment Lockers with Coat Rack,1295.78
556,2020-03-03 00:00:00,South,Zebra Zazzle Fluorescent Highlighters,19.456
557,2022-06-10 00:00:00,West,Avery 473,20.7
558,2022-06-10 00:00:00,West,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68
559,2022-06-10 00:00:00,West,Xerox 226,32.4
560,2023-11-20 00:00:00,West,Coloredge Poster Frame,42.6
561,2023-11-20 00:00:00,West,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056
562,2020-09-14 00:00:00,South,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13
563,2020-09-14 00:00:00,South,Advantus Panel Wall Acrylic Frame,13.128
564,2021-12-07 00:00:00,West,"Alliance Big Bands Rubber Bands, 12/Pack",3.96
565,2021-12-07 00:00:00,West,Avery 509,2.61
566,2023-12-07 00:00:00,West,Cisco SPA301,374.376
567,2023-10-01 00:00:00,West,Personal Creations Ink Jet Cards and Labels,91.84
568,2023-10-01 00:00:00,West,"GBC White Gloss Covers, Plain Front",81.088
569,2023-10-01 00:00:00,West,Xerox 222,19.44
570,2023-10-01 00:00:00,West,Hon Every-Day Series Multi-Task Chairs,451.152
571,2023-12-28 00:00:00,East,Avery 473,72.45
572,2023-12-28 00:00:00,East,OIC Bulk Pack Metal Binder Clips,13.96
573,2023-12-28 00:00:00,East,Storex Dura Pro Binders,33.264
574,2023-12-28 00:00:00,East,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85
575,2022-11-03 00:00:00,West,Newell 332,8.82
576,2021-09-18 00:00:00,West,Personal Creations Ink Jet Cards and Labels,160.72
577,2021-09-18 00:00:00,West,Rediform S.O.S. Phone Message Books,19.92
578,2021-09-18 00:00:00,West,Acme Value Line Scissors,7.3
579,2023-07-20 00:00:00,Central,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712
580,2023-07-20 00:00:00,Central,"Contract Clock, 14"", Brown",8.792
581,2021-09-10 00:00:00,West,Martin-Yale Premier Letter Opener,51.52
