Order ID,Order Date,Ship Date,Shipping ID,Customer ID,Postal Code ID,Product ID,Shipping Duration,Sales,Quantity,Discount,Profit,Regional Sales Manager ID
CA-2017-103989,19/03/2017,21/03/2017,1,MC-17605,181,FUR-FU-10003981,2,4.99,3,20%,1.37,4
CA-2017-103989,19/03/2017,21/03/2017,1,MC-17605,181,FUR-FU-10002508,2,20.02,3,20%,5.5,4
US-2017-155544,21/03/2017,25/03/2017,4,GM-14440,202,OFF-LA-10004544,4,59.2,5,20%,22.2,4
CA-2017-140004,21/03/2017,25/03/2017,4,CB-12025,237,OFF-AR-10004027,4,6.05,3,20%,1.59,2
US-2017-155544,21/03/2017,25/03/2017,4,GM-14440,202,FUR-FU-10001473,4,32.95,3,20%,6.59,4
US-2017-155544,21/03/2017,25/03/2017,4,GM-14440,202,FUR-CH-10000422,4,218.38,3,20%,-10.92,4
US-2017-107405,21/03/2017,25/03/2017,4,TS-21205,128,OFF-ST-10002301,4,16.27,1,20%,-3.86,4
CA-2017-163223,21/03/2017,25/03/2017,4,KH-16690,96,OFF-PA-10000675,4,122.97,3,0%,60.26,4
CA-2017-163223,21/03/2017,25/03/2017,4,KH-16690,96,OFF-BI-10001597,4,122.94,3,0%,59.01,4
CA-2017-163223,21/03/2017,25/03/2017,4,KH-16690,96,OFF-LA-10004409,4,14.4,5,0%,6.62,4
CA-2017-163223,21/03/2017,25/03/2017,4,KH-16690,96,OFF-AR-10001573,4,9.32,4,0%,2.7,4
CA-2017-163223,21/03/2017,25/03/2017,4,KH-16690,96,TEC-PH-10000730,4,"3,499.93",7,0%,909.98,4
CA-2017-140004,21/03/2017,25/03/2017,4,CB-12025,237,OFF-AR-10004685,4,7.41,2,20%,1.2,2
US-2017-129609,22/03/2017,22/03/2017,2,VM-21835,248,OFF-AR-10003478,0,16.28,2,0%,6.51,3
CA-2017-148040,22/03/2017,26/03/2017,4,BF-11275,501,OFF-PA-10002581,4,74.35,3,20%,23.24,1
CA-2017-148040,22/03/2017,26/03/2017,4,BF-11275,501,FUR-CH-10001482,4,314.35,3,20%,-35.36,1
US-2017-158057,22/03/2017,26/03/2017,4,CC-12685,112,OFF-BI-10004410,4,7.64,4,70%,-5.86,4
US-2017-158057,22/03/2017,26/03/2017,4,CC-12685,112,OFF-BI-10002735,4,51.47,5,70%,-39.46,4
CA-2017-120838,23/03/2017,26/03/2017,3,PO-18865,518,OFF-ST-10000585,3,330.4,2,0%,85.9,1
CA-2017-120838,23/03/2017,26/03/2017,3,PO-18865,518,TEC-PH-10003484,3,604.75,6,20%,37.8,1
CA-2017-164749,23/03/2017,26/03/2017,1,BG-11740,177,OFF-LA-10004484,3,9.91,3,20%,3.22,4
CA-2017-147235,24/03/2017,28/03/2017,4,CD-11920,55,OFF-PA-10004948,4,24.9,5,0%,11.7,2
CA-2017-143637,24/03/2017,29/03/2017,3,MS-17710,574,FUR-FU-10002813,5,40.48,2,0%,14.57,1
CA-2017-128237,25/03/2017,30/03/2017,4,CA-12265,579,TEC-AC-10002558,5,45.48,4,0%,15.92,1
CA-2017-128237,25/03/2017,30/03/2017,4,CA-12265,579,OFF-AR-10000034,5,25.44,6,0%,9.92,1
CA-2017-128237,25/03/2017,30/03/2017,4,CA-12265,579,OFF-AR-10003829,5,6.56,2,0%,1.9,1
CA-2017-128237,25/03/2017,30/03/2017,4,CA-12265,579,OFF-AR-10003338,5,14.88,2,0%,3.72,1
CA-2017-148586,25/03/2017,01/04/2017,4,AZ-10750,53,FUR-CH-10002439,7,366.79,7,10%,65.21,2
CA-2017-141838,26/03/2017,31/03/2017,3,DK-12835,580,OFF-AR-10004272,5,3.36,2,0%,0.84,1
CA-2017-100860,26/03/2017,30/03/2017,3,CS-12505,534,OFF-LA-10001982,4,18.75,5,0%,9,1
CA-2017-141838,26/03/2017,31/03/2017,3,DK-12835,580,TEC-PH-10004100,5,28.78,2,20%,2.88,1
CA-2017-141838,26/03/2017,31/03/2017,3,DK-12835,580,OFF-BI-10003291,5,27.94,4,20%,9.43,1
CA-2017-138436,26/03/2017,30/03/2017,4,JD-15895,518,TEC-AC-10002323,4,66.3,3,0%,8.62,1
CA-2017-100881,28/03/2017,01/04/2017,4,DR-12940,503,TEC-PH-10003273,4,302.38,3,20%,22.68,1
US-2017-117380,28/03/2017,03/04/2017,4,MP-18175,242,FUR-TA-10000198,6,330.59,1,40%,-143.25,2
US-2017-137869,28/03/2017,02/04/2017,4,CV-12295,281,FUR-TA-10003954,5,"1,184.72",4,0%,106.62,3
US-2017-137869,28/03/2017,02/04/2017,4,CV-12295,281,OFF-EN-10001509,5,6.12,3,0%,2.88,3
CA-2017-137274,29/03/2017,02/04/2017,4,MG-18145,401,FUR-TA-10001889,4,890.84,3,30%,-152.72,3
CA-2017-169033,30/03/2017,03/04/2017,4,KM-16720,62,OFF-AR-10001915,4,49.65,5,0%,20.85,2
CA-2017-133424,30/03/2017,04/04/2017,4,Dl-13600,622,OFF-ST-10002957,5,15.84,3,0%,0,1
CA-2017-133424,30/03/2017,04/04/2017,4,Dl-13600,622,OFF-LA-10002312,5,44.4,3,0%,22.2,1
US-2017-113124,30/03/2017,05/04/2017,4,NC-18340,307,OFF-ST-10001511,6,129.3,2,0%,6.46,3
US-2017-105151,30/03/2017,31/03/2017,1,SG-20890,53,OFF-AR-10001231,1,10.5,5,0%,2.94,2
CA-2017-162089,30/03/2017,01/04/2017,1,MP-17470,445,OFF-EN-10002230,2,335.72,5,20%,113.31,3
CA-2017-162089,30/03/2017,01/04/2017,1,MP-17470,445,TEC-PH-10001819,2,251.94,7,20%,88.18,3
CA-2017-131247,30/03/2017,04/04/2017,4,GA-14725,579,FUR-BO-10001337,5,205.67,2,15%,-12.1,1
CA-2017-162089,30/03/2017,01/04/2017,1,MP-17470,445,FUR-CH-10002304,2,127.3,7,30%,-9.09,3
CA-2017-101770,31/03/2017,04/04/2017,4,KB-16240,170,OFF-BI-10001097,4,1.87,1,70%,-1.31,4
CA-2017-128055,31/03/2017,05/04/2017,4,AA-10315,580,OFF-AP-10002765,5,52.98,2,0%,14.83,1
CA-2017-130428,31/03/2017,31/03/2017,2,TG-21640,179,FUR-CH-10002965,0,"1,125.49",7,20%,98.48,4
CA-2017-130428,31/03/2017,31/03/2017,2,TG-21640,179,OFF-AR-10004027,0,4.03,2,20%,1.06,4
CA-2017-128055,31/03/2017,05/04/2017,4,AA-10315,580,OFF-BI-10004390,5,673.57,2,20%,252.59,1
US-2017-104759,31/03/2017,04/04/2017,4,DD-13570,347,TEC-AC-10004901,4,79.98,2,20%,14,3
US-2017-104759,31/03/2017,04/04/2017,4,DD-13570,347,OFF-BI-10002071,4,8.13,7,80%,-13.83,3
CA-2017-112403,31/03/2017,31/03/2017,2,JO-15280,80,OFF-BI-10003529,0,0.85,1,70%,-0.6,2
CA-2017-130428,31/03/2017,31/03/2017,2,TG-21640,179,OFF-BI-10001636,0,12.65,5,70%,-10.12,4
US-2017-157021,01/04/2017,06/04/2017,3,KM-16720,588,OFF-LA-10002312,5,29.6,2,0%,14.8,1
US-2017-157021,01/04/2017,06/04/2017,3,KM-16720,588,OFF-BI-10000042,5,17.09,4,20%,5.55,1
CA-2017-138359,01/04/2017,06/04/2017,4,KH-16330,12,OFF-BI-10000145,5,6.24,2,0%,3.06,2
CA-2017-138359,01/04/2017,06/04/2017,4,KH-16330,12,OFF-ST-10000636,5,66.96,4,0%,2.68,2
US-2017-157847,02/04/2017,06/04/2017,3,SC-20020,426,OFF-PA-10002986,4,26.72,5,20%,9.35,3
US-2017-157847,02/04/2017,06/04/2017,3,SC-20020,426,OFF-PA-10001593,4,33.49,7,20%,10.47,3
CA-2017-164315,02/04/2017,08/04/2017,4,RD-19585,142,OFF-PA-10004248,6,15.84,3,0%,7.13,4
CA-2017-160276,02/04/2017,08/04/2017,4,AH-10690,105,FUR-FU-10003192,6,177.68,2,0%,46.2,4
CA-2017-164315,02/04/2017,08/04/2017,4,RD-19585,142,OFF-AP-10003842,6,154.9,5,0%,40.27,4
CA-2017-164315,02/04/2017,08/04/2017,4,RD-19585,142,TEC-PH-10001128,6,"1,049.93",7,0%,293.98,4
CA-2017-112291,03/04/2017,08/04/2017,4,KE-16420,516,OFF-EN-10001415,5,11.16,2,0%,5.58,1
CA-2017-112291,03/04/2017,08/04/2017,4,KE-16420,516,TEC-AC-10000736,5,159.98,2,0%,57.59,1
CA-2017-112291,03/04/2017,08/04/2017,4,KE-16420,516,TEC-AC-10001284,5,62.31,3,0%,22.43,1
CA-2017-149538,04/04/2017,08/04/2017,4,KB-16585,378,TEC-AC-10002926,4,99.98,2,0%,42.99,4
CA-2017-149538,04/04/2017,08/04/2017,4,KB-16585,378,OFF-PA-10002195,4,12.96,2,0%,6.35,4
CA-2017-149538,04/04/2017,08/04/2017,4,KB-16585,378,OFF-PA-10003797,4,19.44,3,0%,9.33,4
CA-2017-149538,04/04/2017,08/04/2017,4,KB-16585,378,OFF-ST-10004180,4,232.55,5,0%,9.3,4
CA-2017-105172,04/04/2017,09/04/2017,4,PK-18910,578,OFF-LA-10001641,5,18.9,6,0%,9.07,1
CA-2017-133228,04/04/2017,09/04/2017,4,MS-17710,268,FUR-FU-10004020,5,5.47,1,0%,2.35,3
CA-2017-133228,04/04/2017,09/04/2017,4,MS-17710,268,OFF-AR-10001955,5,79.36,4,0%,23.81,3
US-2017-128685,04/04/2017,05/04/2017,1,MZ-17515,516,OFF-BI-10004140,1,7.18,2,20%,2.25,1
CA-2017-151001,05/04/2017,07/04/2017,1,JG-15805,358,OFF-ST-10003455,2,49.63,4,20%,3.72,3
US-2017-157231,05/04/2017,09/04/2017,4,RP-19855,213,OFF-BI-10002852,4,115.36,7,0%,56.53,4
CA-2017-102988,05/04/2017,09/04/2017,3,GM-14695,98,OFF-AR-10004757,4,22.96,7,0%,7.58,4
CA-2017-102988,05/04/2017,09/04/2017,3,GM-14695,98,TEC-PH-10001615,4,28.99,1,0%,8.41,4
CA-2017-102988,05/04/2017,09/04/2017,3,GM-14695,98,OFF-PA-10003349,4,12.96,2,0%,6.35,4
CA-2017-102988,05/04/2017,09/04/2017,3,GM-14695,98,OFF-AR-10000127,4,22.96,7,0%,6.66,4
CA-2017-102988,05/04/2017,09/04/2017,3,GM-14695,98,OFF-SU-10002881,4,"4,164.05",5,0%,83.28,4
CA-2017-113887,05/04/2017,07/04/2017,1,TH-21550,56,OFF-PA-10004071,2,55.48,1,0%,26.63,2
CA-2017-149104,05/04/2017,07/04/2017,3,RD-19900,262,OFF-BI-10004209,2,40.2,5,0%,18.09,3
CA-2017-149104,05/04/2017,07/04/2017,3,RD-19900,262,OFF-ST-10000991,2,689.82,6,0%,20.69,3
CA-2017-149104,05/04/2017,07/04/2017,3,RD-19900,262,OFF-AR-10002952,2,26.7,2,0%,7.48,3
CA-2017-149104,05/04/2017,07/04/2017,3,RD-19900,262,OFF-AR-10004685,2,13.89,3,0%,4.58,3
CA-2017-151001,05/04/2017,07/04/2017,1,JG-15805,358,OFF-ST-10001031,2,52.1,4,20%,3.91,3
US-2017-118486,06/04/2017,08/04/2017,1,SD-20485,83,FUR-TA-10001039,2,154.76,3,40%,-36.11,2
CA-2017-169803,06/04/2017,12/04/2017,4,SC-20260,623,FUR-TA-10000688,6,653.55,3,0%,111.1,1
CA-2017-102652,06/04/2017,12/04/2017,4,AY-10555,520,OFF-PA-10003309,6,19.44,3,0%,9.33,1
CA-2017-102652,06/04/2017,12/04/2017,4,AY-10555,520,OFF-PA-10001977,6,55.48,1,0%,26.63,1
CA-2017-169803,06/04/2017,12/04/2017,4,SC-20260,623,TEC-AC-10003441,6,33.9,2,0%,2.03,1
CA-2017-102652,06/04/2017,12/04/2017,4,AY-10555,520,FUR-FU-10001918,6,33.11,7,0%,12.91,1
CA-2017-153808,06/04/2017,10/04/2017,3,FH-14275,515,OFF-AR-10001725,4,70.95,3,0%,18.45,1
CA-2017-153808,06/04/2017,10/04/2017,3,FH-14275,515,TEC-AC-10004171,4,299.97,3,0%,131.99,1
US-2017-118486,06/04/2017,08/04/2017,1,SD-20485,83,OFF-SU-10004498,2,10.3,1,20%,-2.19,2
US-2017-118486,06/04/2017,08/04/2017,1,SD-20485,83,TEC-AC-10004659,2,116.78,2,20%,21.9,2
CA-2017-153808,06/04/2017,10/04/2017,3,FH-14275,515,OFF-BI-10002794,4,65.57,2,20%,23.77,1
CA-2017-136742,06/04/2017,10/04/2017,4,GP-14740,76,OFF-BI-10003719,4,44.91,6,70%,-35.93,2
CA-2017-102652,06/04/2017,12/04/2017,4,AY-10555,520,FUR-FU-10000747,6,91.96,2,0%,15.63,1
CA-2017-165806,07/04/2017,07/04/2017,2,VM-21685,135,OFF-PA-10003441,0,58.32,9,0%,27.99,4
CA-2017-165806,07/04/2017,07/04/2017,2,VM-21685,135,TEC-PH-10004922,0,200.97,3,0%,50.24,4
CA-2017-124023,07/04/2017,10/04/2017,1,PJ-19015,190,FUR-FU-10004415,3,8.96,2,0%,2.78,4
CA-2017-128846,07/04/2017,12/04/2017,4,RS-19765,129,OFF-PA-10000100,5,122.97,3,0%,60.26,4
CA-2017-128846,07/04/2017,12/04/2017,4,RS-19765,129,TEC-PH-10003273,5,629.95,5,0%,163.79,4
CA-2017-150581,08/04/2017,12/04/2017,4,NM-18445,584,FUR-TA-10003748,4,99.59,1,20%,2.49,1
CA-2017-121769,08/04/2017,12/04/2017,4,JS-15880,226,FUR-TA-10004442,4,172.11,1,40%,-94.66,2
US-2017-118997,08/04/2017,12/04/2017,4,RA-19885,186,FUR-TA-10001086,4,"1,215.92",8,0%,316.14,4
CA-2017-150581,08/04/2017,12/04/2017,4,NM-18445,584,TEC-AC-10001908,4,399.96,4,0%,139.99,1
CA-2017-100363,08/04/2017,15/04/2017,4,JM-15655,496,OFF-PA-10004733,7,19.01,3,20%,6.89,1
CA-2017-100363,08/04/2017,15/04/2017,4,JM-15655,496,OFF-FA-10000611,7,2.37,2,20%,0.83,1
US-2017-163797,08/04/2017,13/04/2017,4,PC-19000,492,OFF-FA-10001883,5,49.79,8,20%,-11.83,1
US-2017-102715,11/04/2017,13/04/2017,3,JK-15370,170,TEC-AC-10002001,2,383.98,3,20%,81.59,4
CA-2017-110555,11/04/2017,18/04/2017,4,MM-18055,320,OFF-ST-10000876,7,87.08,7,0%,24.38,1
CA-2017-110555,11/04/2017,18/04/2017,4,MM-18055,320,TEC-AC-10003399,7,217.44,6,0%,91.32,1
US-2017-102715,11/04/2017,13/04/2017,3,JK-15370,170,OFF-PA-10000029,2,10.37,2,20%,3.63,4
US-2017-102715,11/04/2017,13/04/2017,3,JK-15370,170,OFF-FA-10001332,2,6.91,3,20%,2.33,4
US-2017-102715,11/04/2017,13/04/2017,3,JK-15370,170,TEC-AC-10001874,2,335.94,7,20%,41.99,4
CA-2017-138940,11/04/2017,16/04/2017,3,GM-14455,451,TEC-PH-10001835,5,758.35,6,20%,265.42,3
CA-2017-110555,11/04/2017,18/04/2017,4,MM-18055,320,TEC-PH-10000586,7,105.58,2,20%,9.24,1
US-2017-121734,11/04/2017,16/04/2017,4,SE-20110,476,OFF-BI-10004817,5,9.58,1,20%,3.35,1
CA-2017-154599,12/04/2017,17/04/2017,4,KN-16450,521,FUR-BO-10001337,5,308.5,3,15%,-18.15,1
US-2017-158365,12/04/2017,17/04/2017,4,SV-20785,256,OFF-PA-10000289,5,32.4,5,0%,15.55,3
CA-2017-154599,12/04/2017,17/04/2017,4,KN-16450,521,TEC-PH-10000576,5,438.37,4,20%,38.36,1
CA-2017-154599,12/04/2017,17/04/2017,4,KN-16450,521,TEC-PH-10001557,5,"1,075.09",14,20%,94.07,1
CA-2017-154599,12/04/2017,17/04/2017,4,KN-16450,521,OFF-BI-10002764,5,18.09,7,20%,6.56,1
CA-2017-142979,12/04/2017,18/04/2017,4,EH-13765,594,OFF-AR-10002987,6,39.68,2,0%,16.27,1
CA-2017-167724,13/04/2017,18/04/2017,4,BF-11170,94,OFF-LA-10002368,5,7.83,3,0%,3.6,2
CA-2017-122336,13/04/2017,17/04/2017,3,JD-15895,82,OFF-AR-10000122,4,17.86,4,20%,1.12,2
CA-2017-122336,13/04/2017,17/04/2017,3,JD-15895,82,OFF-FA-10002780,4,30.99,13,20%,10.07,2
CA-2017-122336,13/04/2017,17/04/2017,3,JD-15895,82,OFF-BI-10003656,4,509.97,10,70%,-407.98,2
CA-2017-122336,13/04/2017,17/04/2017,3,JD-15895,82,TEC-PH-10000702,4,71.93,12,40%,8.39,2
US-2017-120740,15/04/2017,15/04/2017,2,PS-18970,520,FUR-FU-10004091,0,187.76,4,0%,76.98,1
US-2017-120740,15/04/2017,15/04/2017,2,PS-18970,520,OFF-AP-10000240,0,106.96,2,0%,31.02,1
CA-2017-155208,16/04/2017,20/04/2017,4,SP-20650,125,OFF-AR-10003478,4,39.07,6,20%,9.77,4
CA-2017-110849,18/04/2017,23/04/2017,4,JL-15835,520,OFF-AR-10002375,5,13.12,4,0%,3.8,1
CA-2017-110849,18/04/2017,23/04/2017,4,JL-15835,520,OFF-AR-10000657,5,10.75,5,0%,3.55,1
CA-2017-110849,18/04/2017,23/04/2017,4,JL-15835,520,OFF-FA-10000134,5,11.62,2,0%,3.6,1
CA-2017-110849,18/04/2017,23/04/2017,4,JL-15835,520,TEC-MA-10002859,5,287.97,4,20%,97.19,1
CA-2017-100678,18/04/2017,22/04/2017,4,KM-16720,426,OFF-AR-10001868,4,2.69,2,20%,1.01,3
CA-2017-100678,18/04/2017,22/04/2017,4,KM-16720,426,TEC-AC-10000474,4,227.98,3,20%,28.5,3
CA-2017-100678,18/04/2017,22/04/2017,4,KM-16720,426,FUR-CH-10002602,4,317.06,3,30%,-18.12,3
CA-2017-100678,18/04/2017,22/04/2017,4,KM-16720,426,OFF-EN-10000056,4,149.35,3,20%,50.41,3
CA-2017-158470,19/04/2017,23/04/2017,3,AG-10390,97,OFF-BI-10003638,4,58.05,3,0%,26.7,4
CA-2017-158470,19/04/2017,23/04/2017,3,AG-10390,97,OFF-PA-10001569,4,71.28,11,0%,34.21,4
CA-2017-169460,19/04/2017,21/04/2017,3,NF-18595,592,FUR-FU-10004017,2,76.14,3,0%,26.65,1
CA-2017-134572,20/04/2017,22/04/2017,3,SV-20365,425,FUR-TA-10001705,2,744.1,5,30%,-95.67,3
CA-2017-101462,20/04/2017,25/04/2017,4,BP-11230,519,FUR-FU-10000409,5,59.92,4,0%,27.56,1
CA-2017-134572,20/04/2017,22/04/2017,3,SV-20365,425,OFF-ST-10004634,2,44.84,5,20%,5.61,3
CA-2017-134572,20/04/2017,22/04/2017,3,SV-20365,425,FUR-TA-10004442,2,401.59,2,30%,-131.95,3
CA-2017-158064,21/04/2017,25/04/2017,4,AA-10375,516,OFF-BI-10002976,4,16.52,5,20%,5.58,1
CA-2017-136336,21/04/2017,26/04/2017,4,DB-13555,218,OFF-ST-10002574,5,828.84,6,0%,0,4
CA-2017-122070,22/04/2017,24/04/2017,3,AH-10030,65,OFF-BI-10004970,2,9.91,3,20%,3.35,2
CA-2017-122070,22/04/2017,24/04/2017,3,AH-10030,65,OFF-EN-10004773,2,247.84,8,0%,121.44,2
US-2017-150119,23/04/2017,27/04/2017,4,LB-16795,223,FUR-CH-10002965,4,281.37,2,30%,-12.06,2
US-2017-112564,23/04/2017,24/04/2017,1,TS-21160,81,OFF-BI-10004876,1,2.5,3,70%,-1.75,2
US-2017-150119,23/04/2017,27/04/2017,4,LB-16795,223,FUR-FU-10002191,4,22.34,4,20%,7.82,2
CA-2017-111857,23/04/2017,26/04/2017,3,NM-18445,578,OFF-PA-10001878,3,48.91,1,0%,22.99,1
US-2017-150119,23/04/2017,27/04/2017,4,LB-16795,223,OFF-BI-10000145,4,7.49,8,70%,-5.24,2
US-2017-150119,23/04/2017,27/04/2017,4,LB-16795,223,FUR-CH-10002965,4,281.37,2,30%,-12.06,2
US-2017-157406,25/04/2017,29/04/2017,4,DA-13450,426,OFF-AR-10002221,4,6.24,3,20%,0.55,3
CA-2017-166954,25/04/2017,30/04/2017,4,BT-11305,535,FUR-FU-10003708,5,303.25,5,0%,63.68,1
CA-2017-166954,25/04/2017,30/04/2017,4,BT-11305,535,OFF-AP-10001391,5,270.72,3,0%,78.51,1
CA-2017-166954,25/04/2017,30/04/2017,4,BT-11305,535,FUR-CH-10003973,5,"1,487.04",5,20%,148.7,1
US-2017-157406,25/04/2017,29/04/2017,4,DA-13450,426,OFF-PA-10003543,4,10.37,2,20%,3.63,3
CA-2017-110100,25/04/2017,29/04/2017,4,LC-16885,125,TEC-PH-10004531,4,302.38,3,20%,37.8,4
CA-2017-147298,26/04/2017,03/05/2017,4,AG-10300,520,FUR-CH-10004886,7,230.28,3,20%,23.03,1
CA-2017-116785,26/04/2017,30/04/2017,4,MH-17290,518,OFF-LA-10000305,4,12.6,2,0%,5.8,1
CA-2017-147298,26/04/2017,03/05/2017,4,AG-10300,520,OFF-BI-10001525,7,18.29,6,20%,5.72,1
CA-2017-116785,26/04/2017,30/04/2017,4,MH-17290,518,OFF-AR-10003504,4,21.4,5,0%,6.21,1
CA-2017-132983,28/04/2017,03/05/2017,4,DS-13180,73,TEC-AC-10000736,5,159.98,2,0%,57.59,2
CA-2017-131387,28/04/2017,30/04/2017,1,AI-10855,580,TEC-PH-10001459,2,"1,679.96",5,20%,126,1
CA-2017-140228,28/04/2017,03/05/2017,4,GB-14530,220,OFF-ST-10001128,5,177.57,2,20%,-37.73,2
CA-2017-140228,28/04/2017,03/05/2017,4,GB-14530,220,OFF-LA-10001613,5,6.91,3,20%,2.51,2
CA-2017-140228,28/04/2017,03/05/2017,4,GB-14530,220,OFF-ST-10002214,5,27.1,3,20%,2.03,2
CA-2017-118976,28/04/2017,03/05/2017,4,MY-18295,94,OFF-BI-10001628,5,20.86,2,0%,9.39,2
CA-2017-118976,28/04/2017,03/05/2017,4,MY-18295,94,OFF-ST-10000877,5,497.61,9,0%,129.38,2
CA-2017-118976,28/04/2017,03/05/2017,4,MY-18295,94,OFF-LA-10000452,5,3.15,1,0%,1.51,2
CA-2017-118976,28/04/2017,03/05/2017,4,MY-18295,94,OFF-AR-10004752,5,5.34,2,0%,1.5,2
CA-2017-134061,29/04/2017,04/05/2017,4,LL-16840,72,FUR-FU-10001424,5,17.46,2,0%,5.94,2
CA-2017-118304,29/04/2017,04/05/2017,4,KH-16360,87,TEC-PH-10000376,5,19.98,2,0%,5.19,2
CA-2017-142727,29/04/2017,01/05/2017,3,HG-14845,379,FUR-CH-10002304,2,51.96,2,0%,12.99,4
CA-2017-142727,29/04/2017,01/05/2017,3,HG-14845,379,OFF-BI-10000136,2,17.94,3,0%,8.61,4
CA-2017-107811,29/04/2017,03/05/2017,4,LA-16780,203,FUR-CH-10001394,4,561.58,2,20%,70.2,4
CA-2017-107811,29/04/2017,03/05/2017,4,LA-16780,203,OFF-ST-10000798,4,99.92,5,20%,-1.25,4
CA-2017-160094,30/04/2017,02/05/2017,1,JM-16195,211,OFF-ST-10000585,2,826,5,0%,214.76,4
CA-2017-156006,30/04/2017,02/05/2017,3,TM-21010,208,TEC-AC-10002550,2,47.79,3,0%,16.25,4
CA-2017-160094,30/04/2017,02/05/2017,1,JM-16195,211,OFF-AR-10004010,2,174.95,5,0%,45.49,4
CA-2017-124618,02/05/2017,04/05/2017,3,CS-11860,181,TEC-CO-10004202,2,479.98,2,20%,90,4
CA-2017-115056,02/05/2017,02/05/2017,2,AR-10510,223,OFF-AP-10003971,0,26.14,3,20%,1.96,2
CA-2017-130274,03/05/2017,05/05/2017,1,JS-15940,301,OFF-LA-10002195,2,21.56,7,0%,10.35,3
CA-2017-135755,03/05/2017,10/05/2017,4,NC-18415,58,OFF-BI-10004828,7,40.18,3,20%,14.56,2
CA-2017-135755,03/05/2017,10/05/2017,4,NC-18415,58,OFF-BI-10003981,7,10.9,3,20%,3.95,2
CA-2017-111899,04/05/2017,05/05/2017,1,NC-18340,423,OFF-AR-10001725,1,37.84,2,20%,2.84,3
CA-2017-117709,04/05/2017,08/05/2017,4,PM-18940,278,OFF-BI-10001294,4,46.8,4,0%,21.06,3
CA-2017-155271,04/05/2017,04/05/2017,2,AA-10480,29,FUR-FU-10001473,0,27.46,2,0%,9.89,2
US-2017-148194,04/05/2017,07/05/2017,1,BS-11365,622,FUR-FU-10001852,3,12.18,7,0%,3.9,1
US-2017-148194,04/05/2017,07/05/2017,1,BS-11365,622,OFF-AP-10000696,3,57.68,4,0%,19.03,1
CA-2017-111899,04/05/2017,05/05/2017,1,NC-18340,423,OFF-FA-10000840,1,5.47,6,20%,1.85,3
CA-2017-160738,05/05/2017,10/05/2017,4,KH-16330,350,OFF-ST-10003442,5,45.25,2,20%,3.96,3
CA-2017-166457,05/05/2017,09/05/2017,3,PF-19120,213,OFF-AR-10003651,4,6.56,2,0%,1.9,4
CA-2017-166457,05/05/2017,09/05/2017,3,PF-19120,213,OFF-PA-10001363,4,24.56,2,0%,11.54,4
CA-2017-111934,05/05/2017,07/05/2017,1,GD-14590,97,OFF-BI-10004364,2,11.88,2,0%,5.35,4
CA-2017-111934,05/05/2017,07/05/2017,1,GD-14590,97,OFF-PA-10000474,2,35.44,1,0%,16.66,4
CA-2017-166457,05/05/2017,09/05/2017,3,PF-19120,213,OFF-PA-10003016,4,9.42,3,0%,4.24,4
CA-2017-110219,05/05/2017,08/05/2017,1,EB-13870,442,FUR-CH-10001146,3,127.87,3,30%,-9.13,3
US-2017-154879,06/05/2017,11/05/2017,4,SN-20710,515,OFF-AR-10001897,5,107.94,6,0%,30.22,1
US-2017-154879,06/05/2017,11/05/2017,4,SN-20710,515,OFF-LA-10004425,5,5.78,2,0%,2.72,1
CA-2017-121664,06/05/2017,10/05/2017,4,HP-14815,520,OFF-BI-10003684,4,140.74,8,20%,52.78,1
CA-2017-166086,07/05/2017,12/05/2017,4,CT-11995,5,OFF-BI-10001078,5,16.14,3,0%,7.91,2
CA-2017-166086,07/05/2017,12/05/2017,4,CT-11995,5,FUR-CH-10004675,5,872.32,4,0%,244.25,2
CA-2017-166086,07/05/2017,12/05/2017,4,CT-11995,5,OFF-AR-10002578,5,8.64,3,0%,2.51,2
CA-2017-166086,07/05/2017,12/05/2017,4,CT-11995,5,FUR-TA-10003469,5,194.25,2,30%,-38.85,2
CA-2017-116666,08/05/2017,10/05/2017,1,KT-16480,81,TEC-CO-10001449,2,"1,799.97",5,40%,240,2
CA-2017-158771,09/05/2017,09/05/2017,2,SB-20290,218,OFF-LA-10003121,0,20.65,5,0%,9.5,4
CA-2017-158771,09/05/2017,09/05/2017,2,SB-20290,218,OFF-PA-10002689,0,45.36,7,0%,21.77,4
CA-2017-158771,09/05/2017,09/05/2017,2,SB-20290,218,OFF-ST-10000107,0,83.25,3,0%,14.99,4
US-2017-102071,09/05/2017,15/05/2017,4,PG-18820,579,TEC-AC-10000109,6,167.97,3,0%,40.31,1
CA-2017-158771,09/05/2017,09/05/2017,2,SB-20290,218,OFF-LA-10001641,0,9.45,3,0%,4.54,4
US-2017-102071,09/05/2017,15/05/2017,4,PG-18820,579,TEC-AC-10003441,6,67.8,4,0%,4.07,1
CA-2017-114181,10/05/2017,14/05/2017,3,AF-10885,81,FUR-BO-10004467,4,349.97,7,50%,-216.98,2
CA-2017-103310,10/05/2017,15/05/2017,4,GM-14680,592,TEC-PH-10001817,5,"1,432.00",5,20%,125.3,1
CA-2017-103310,10/05/2017,15/05/2017,4,GM-14680,592,OFF-SU-10004737,5,41.04,6,0%,11.08,1
CA-2017-103310,10/05/2017,15/05/2017,4,GM-14680,592,OFF-PA-10004353,5,39.96,2,0%,19.18,1
CA-2017-159709,10/05/2017,15/05/2017,4,AI-10855,617,OFF-EN-10001434,5,158.13,3,0%,77.48,1
